# per-record wraparound-mask validation, bin/mask_wrap.py
# integral_* are sum(f)*dx*dy; asym = 1 - z_m/z_i with z_m = 30.0 m
# removed_* are fractions of sum|f| over the UNMASKED raster
run_id	split	wdir_deg	zi_m	asym	integral_raw	integral_masked	err_raw	err_masked	removed_abs	removed_near	removed_far	negfrac_raw	negfrac_masked	array_share
case_2023022714	train	86.5	845	0.9645	0.9050	0.8547	-0.0596	-0.1098	0.13845	0.00529	0.13316	0.08678	0.04702	-0.00007
case_2023022818	train	299.4	823	0.9636	0.9258	0.9299	-0.0378	-0.0336	0.08777	0.00000	0.08777	0.07254	0.02932	0.02655
case_2023030117	train	222.8	760	0.9605	0.7860	0.7626	-0.1745	-0.1979	0.06527	0.00000	0.06527	0.04120	0.02376	0.00673
case_2023030207	train	280.0	643	0.9534	0.9297	0.8095	-0.0237	-0.1439	0.17801	0.00001	0.17799	0.03596	0.00846	-0.00001
case_2023030305	train	139.0	662	0.9547	0.7692	0.7976	-0.1855	-0.1571	0.04910	0.00000	0.04910	0.08515	0.04764	0.00159
case_2023030420	train	238.5	845	0.9645	1.2246	1.1715	+0.2601	+0.2070	0.06963	0.00000	0.06963	0.02522	0.01183	0.00471
case_2023030521	train	135.6	1259	0.9762	0.5886	0.5672	-0.3875	-0.4090	0.09775	0.00000	0.09775	0.09833	0.07102	0.00033
case_2023030615	train	22.1	760	0.9605	1.1930	1.1315	+0.2325	+0.1710	0.09341	0.00000	0.09341	0.04657	0.02563	0.08691
case_2023030708	train	3.2	462	0.9351	0.7673	0.7168	-0.1678	-0.2183	0.18132	0.01001	0.17131	0.06914	0.00838	0.25749
case_2023030820	train	132.0	1229	0.9756	0.6434	0.6158	-0.3322	-0.3598	0.09907	0.00000	0.09907	0.16475	0.14386	0.00133
case_2023030916	train	61.9	739	0.9594	1.1870	1.1391	+0.2276	+0.1797	0.06959	0.00000	0.06959	0.07779	0.06451	0.00411
case_2023031015	train	336.6	392	0.9234	1.3063	1.2439	+0.3829	+0.3204	0.09147	0.00000	0.09147	0.03690	0.01464	0.19274
case_2023031119	train	149.5	891	0.9663	0.7862	0.7247	-0.1802	-0.2416	0.16024	0.00000	0.16024	0.08908	0.04893	0.00419
case_2023031220	train	207.6	1172	0.9744	1.1105	1.0480	+0.1361	+0.0736	0.11160	0.00000	0.11160	0.05132	0.02336	0.00250
case_2023031317	train	324.0	1011	0.9703	1.1013	1.0534	+0.1310	+0.0830	0.08786	0.00000	0.08786	0.04008	0.01772	0.05381
case_2023031421	train	217.6	353	0.9149	1.0744	1.0349	+0.1595	+0.1200	0.08446	0.00000	0.08446	0.03889	0.01486	0.00033
case_2023031517	train	191.5	760	0.9605	1.0603	0.9678	+0.0998	+0.0073	0.11972	0.00057	0.11915	0.02989	0.01258	0.02436
case_2023031618	train	194.2	868	0.9654	0.7934	0.7090	-0.1720	-0.2564	0.14710	0.00000	0.14710	0.04797	0.02643	0.00844
case_2023031717	train	270.9	781	0.9616	1.1538	1.0760	+0.1922	+0.1144	0.11582	0.00229	0.11353	0.03885	0.01363	0.02448
case_2023031808	train	262.6	226	0.8671	0.9756	0.8791	+0.1085	+0.0120	0.17010	0.00416	0.16594	0.04428	0.00520	0.00082
case_2023031919	train	243.9	1011	0.9703	1.1192	1.0117	+0.1489	+0.0414	0.10792	0.00000	0.10792	0.01528	0.00883	0.00618
case_2023032015	train	211.8	643	0.9534	1.8016	1.7105	+0.8483	+0.7572	0.08308	0.00000	0.08308	0.03574	0.01928	0.01574
case_2023032114	train	230.7	739	0.9594	0.9648	0.9364	+0.0053	-0.0231	0.06429	0.00000	0.06429	0.03540	0.01810	0.00250
case_2023032219	train	213.6	760	0.9605	0.8157	0.7713	-0.1448	-0.1892	0.09523	0.00000	0.09523	0.04588	0.02536	0.00258
case_2023032316	train	326.8	823	0.9636	1.2790	1.2537	+0.3155	+0.2902	0.05746	0.00000	0.05746	0.04667	0.02855	0.14192
case_2023032422	train	68.7	986	0.9696	1.1539	1.0627	+0.1843	+0.0932	0.10501	0.00000	0.10501	0.03048	0.01682	0.00010
case_2023032519	train	276.8	556	0.9461	0.8665	0.7863	-0.0796	-0.1598	0.16101	0.00447	0.15654	0.04650	0.00947	0.00055
case_2023032620	train	4.6	781	0.9616	1.1595	1.1175	+0.1980	+0.1560	0.07827	0.00015	0.07811	0.02861	0.00709	0.36400
case_2023032721	train	322.2	1351	0.9778	0.8479	0.8323	-0.1298	-0.1455	0.08225	0.00000	0.08225	0.08333	0.05438	0.10424
case_2023032819	train	253.0	1229	0.9756	0.9520	0.8561	-0.0236	-0.1195	0.13910	0.00085	0.13825	0.03281	0.01198	0.00399
case_2023032916	train	293.7	962	0.9688	0.9914	0.9600	+0.0226	-0.0088	0.10593	0.00001	0.10592	0.06946	0.03370	0.01213
case_2023033020	train	175.4	802	0.9626	0.6187	0.5856	-0.3438	-0.3770	0.11974	0.00073	0.11901	0.04413	0.00983	0.00887
case_2023033123	train	135.0	914	0.9672	1.0565	0.9923	+0.0894	+0.0252	0.08635	0.00000	0.08635	0.03181	0.01872	0.00048
case_2023040113	train	263.1	643	0.9534	1.0080	0.9070	+0.0546	-0.0464	0.14034	0.00079	0.13954	0.02658	0.00446	0.00011
case_2023040218	train	172.3	986	0.9696	0.7339	0.6200	-0.2357	-0.3496	0.19509	0.00046	0.19463	0.02835	0.00503	0.00014
case_2023040320	train	276.4	781	0.9616	0.9895	0.9112	+0.0280	-0.0504	0.11803	0.00261	0.11542	0.02740	0.00658	0.00992
case_2023040416	train	60.3	891	0.9663	1.2137	1.1200	+0.2474	+0.1537	0.10315	0.00000	0.10315	0.04775	0.03466	0.00001
case_2023040522	train	220.6	492	0.9391	1.6637	1.6120	+0.7246	+0.6730	0.05365	0.00000	0.05365	0.01889	0.00739	0.00335
case_2023040620	train	250.6	1229	0.9756	1.0723	1.0141	+0.0967	+0.0385	0.10716	0.00000	0.10716	0.05221	0.02565	0.00785
case_2023040919	train	189.8	1063	0.9718	1.0659	1.0135	+0.0941	+0.0418	0.08805	0.00076	0.08730	0.02976	0.00967	0.03468
case_2023041219	train	230.1	1144	0.9738	1.1178	1.0926	+0.1440	+0.1188	0.05110	0.00000	0.05110	0.03836	0.02449	0.01187
case_2023041523	train	187.3	1037	0.9711	0.5956	0.5607	-0.3755	-0.4104	0.18380	0.00270	0.18110	0.10106	0.03986	0.00306
case_2023041619	train	239.2	739	0.9594	1.3688	1.3091	+0.4094	+0.3497	0.09572	0.00000	0.09572	0.06203	0.03678	0.01516
case_2023041718	train	271.1	508	0.9409	1.0180	0.9216	+0.0771	-0.0193	0.16228	0.00756	0.15473	0.04203	0.00509	0.00026
case_2023041821	train	291.7	1011	0.9703	1.2411	1.1621	+0.2708	+0.1918	0.09459	0.00000	0.09459	0.03000	0.01394	0.01150
case_2023041919	train	115.0	1089	0.9725	0.7693	0.6989	-0.2031	-0.2736	0.11280	0.00000	0.11280	0.01971	0.00820	0.00000
case_2023042001	train	90.0	914	0.9672	1.0084	1.0204	+0.0412	+0.0533	0.08364	0.00138	0.08226	0.06329	0.01773	-0.00045
case_2023042106	train	227.4	405	0.9260	0.9896	0.9679	+0.0636	+0.0419	0.05519	0.00000	0.05519	0.02682	0.01017	0.00021
case_2023042212	train	281.0	226	0.8671	1.0896	0.9488	+0.2225	+0.0817	0.17581	0.00009	0.17572	0.04280	0.01694	0.00074
case_2023042313	train	271.7	868	0.9654	0.8460	0.7697	-0.1194	-0.1957	0.14413	0.00533	0.13880	0.03313	0.00374	0.00299
case_2023042516	train	30.7	1289	0.9767	1.0317	0.9890	+0.0550	+0.0122	0.08661	0.00000	0.08661	0.06114	0.03945	0.03831
case_2023042714	train	173.4	868	0.9654	0.9393	0.8455	-0.0262	-0.1200	0.13573	0.00135	0.13438	0.03398	0.01465	0.02122
case_2023043014	train	273.2	1320	0.9773	1.0369	0.9623	+0.0596	-0.0150	0.15144	0.00508	0.14636	0.05219	0.01024	0.00187
case_2023050114	train	286.9	379	0.9208	0.7704	0.6969	-0.1503	-0.2238	0.15906	0.00000	0.15906	0.05260	0.01872	0.00008
case_2023050216	train	287.5	891	0.9663	0.9881	0.9144	+0.0217	-0.0519	0.12038	0.00003	0.12034	0.04355	0.01978	0.00399
case_2023050318	train	322.9	1415	0.9788	1.0680	1.0303	+0.0892	+0.0515	0.06706	0.00000	0.06706	0.05091	0.03561	0.17658
case_2023050514	train	175.9	823	0.9636	1.0297	0.9532	+0.0662	-0.0103	0.13192	0.00134	0.13058	0.04711	0.01704	0.02430
case_2023050615	train	150.4	700	0.9571	0.7949	0.7168	-0.1622	-0.2404	0.14410	0.00000	0.14410	0.06821	0.04512	0.00667
case_2023050716	train	304.1	1351	0.9778	1.1629	1.1455	+0.1851	+0.1678	0.07534	0.00000	0.07534	0.04996	0.02055	0.05073
case_2023050820	train	24.9	802	0.9626	1.1625	1.1052	+0.1999	+0.1426	0.09651	0.00000	0.09651	0.05456	0.03130	0.29157
case_2023050919	train	34.3	1011	0.9703	1.0658	1.0185	+0.0954	+0.0481	0.06158	0.00000	0.06158	0.03218	0.02360	0.07272
case_2023051316	train	44.7	739	0.9594	1.1024	1.0768	+0.1430	+0.1174	0.05149	0.00000	0.05149	0.07480	0.06214	0.01418
case_2023051414	train	46.7	823	0.9636	1.7976	1.7704	+0.8340	+0.8068	0.04320	0.00000	0.04320	0.05283	0.03971	0.01280
case_2023051520	train	349.8	1200	0.9750	1.1681	1.0908	+0.1931	+0.1158	0.10913	0.00010	0.10903	0.04643	0.02457	0.31227
case_2023051723	train	65.9	1116	0.9731	1.0705	1.0210	+0.0974	+0.0478	0.10782	0.00000	0.10782	0.06144	0.03120	0.00005
case_2023051814	train	183.7	625	0.9520	1.0414	0.9912	+0.0894	+0.0391	0.13501	0.00171	0.13331	0.07066	0.02760	0.04060
case_2023051919	train	268.2	1089	0.9725	1.0022	0.9342	+0.0298	-0.0383	0.12305	0.00095	0.12210	0.03551	0.00631	0.00259
case_2023052421	train	42.6	1289	0.9767	1.1522	1.1497	+0.1755	+0.1730	0.05048	0.00000	0.05048	0.14670	0.12871	0.05158
case_2023052515	train	56.4	802	0.9626	1.0981	1.1030	+0.1355	+0.1404	0.04794	0.00000	0.04794	0.12256	0.10178	0.05186
case_2023052617	train	89.4	1116	0.9731	0.8895	0.8399	-0.0836	-0.1332	0.10518	0.00133	0.10384	0.07825	0.05497	-0.00034
case_2023060121	train	215.7	681	0.9559	0.8413	0.8214	-0.1146	-0.1345	0.06904	0.00000	0.06904	0.06861	0.04758	0.04949
case_2023060423	train	43.8	1089	0.9725	0.9707	0.9216	-0.0017	-0.0509	0.07062	0.00000	0.07062	0.04576	0.03597	0.00320
case_2023060617	train	291.3	739	0.9594	1.5561	1.4980	+0.5967	+0.5386	0.08002	0.00000	0.08002	0.03674	0.01525	0.09013
case_2023061108	train	338.0	681	0.9559	1.0409	0.9912	+0.0850	+0.0352	0.09248	0.00000	0.09248	0.03622	0.01339	0.18695
case_2023061317	train	308.2	937	0.9680	1.3685	1.3004	+0.4005	+0.3324	0.07637	0.00000	0.07637	0.05384	0.04098	0.03436
case_2023061520	train	291.7	1116	0.9731	1.1378	1.0700	+0.1646	+0.0968	0.10425	0.00000	0.10425	0.04577	0.02312	0.01914
case_2023061621	train	62.2	891	0.9663	1.6565	1.6084	+0.6902	+0.6421	0.05159	0.00012	0.05147	0.03781	0.02680	0.03296
case_2023061700	train	49.3	1116	0.9731	1.1189	1.0913	+0.1458	+0.1182	0.07552	0.00000	0.07552	0.05577	0.03134	0.00024
case_2023062100	train	75.8	1063	0.9718	0.9815	0.9248	+0.0098	-0.0470	0.12884	0.00000	0.12884	0.05548	0.01922	0.00000
case_2023062511	train	153.0	719	0.9583	0.8754	0.7741	-0.0829	-0.1842	0.16633	0.00000	0.16633	0.07898	0.05347	0.00595
case_2023062619	train	314.4	1116	0.9731	0.9254	0.9036	-0.0478	-0.0695	0.05737	0.00000	0.05737	0.04725	0.03100	0.01311
case_2023062717	train	334.4	962	0.9688	1.0798	1.0611	+0.1110	+0.0923	0.06421	0.00000	0.06421	0.05356	0.03117	0.38410
case_2023062913	train	268.1	643	0.9534	0.9821	0.9133	+0.0287	-0.0401	0.12185	0.00230	0.11955	0.03266	0.00511	0.00666
case_2023080221	train	220.0	1089	0.9725	1.2992	1.2503	+0.3267	+0.2778	0.07317	0.00000	0.07317	0.04415	0.02668	0.00768
case_2023080318	train	342.3	1011	0.9703	1.2551	1.2176	+0.2847	+0.2473	0.07913	0.00000	0.07913	0.03680	0.01200	0.32854
case_2023080417	train	81.1	1089	0.9725	1.6050	1.5111	+0.6325	+0.5386	0.10587	0.00152	0.10435	0.05477	0.03119	0.00251
case_2023080518	train	109.6	1116	0.9731	0.9835	0.9671	+0.0104	-0.0061	0.10369	0.00000	0.10369	0.10342	0.06495	0.00043
case_2023080617	train	41.5	1116	0.9731	1.5761	1.5390	+0.6030	+0.5658	0.04475	0.00001	0.04474	0.03787	0.02762	0.01182
case_2023080716	train	2.9	937	0.9680	1.5610	1.4814	+0.5930	+0.5134	0.08146	0.00125	0.08022	0.02245	0.00661	0.42586
case_2023081116	train	213.0	845	0.9645	1.1446	1.0608	+0.1801	+0.0963	0.09300	0.00000	0.09300	0.02371	0.01332	0.01970
case_2023081204	train	261.1	607	0.9506	0.8447	0.7680	-0.1059	-0.1826	0.17594	0.00388	0.17206	0.06922	0.02470	0.00139
case_2023081321	train	283.2	625	0.9520	0.9495	0.8656	-0.0025	-0.0864	0.12286	0.00000	0.12286	0.02804	0.00951	0.00321
case_2023081400	train	151.0	823	0.9636	0.7821	0.7317	-0.1814	-0.2319	0.15685	0.00000	0.15685	0.07792	0.03168	0.00517
case_2023081506	train	329.7	823	0.9636	1.1619	1.0879	+0.1983	+0.1244	0.11517	0.00000	0.11517	0.05904	0.03336	0.06519
case_2023081621	train	208.3	1063	0.9718	1.0851	1.0349	+0.1133	+0.0631	0.10070	0.00000	0.10070	0.05510	0.02816	0.01058
case_2023081710	train	215.8	462	0.9351	1.0758	1.0241	+0.1407	+0.0890	0.07914	0.00000	0.07914	0.02591	0.00989	0.00106
case_2023081816	train	285.8	962	0.9688	0.8816	0.8400	-0.0872	-0.1288	0.10767	0.00004	0.10763	0.05954	0.02967	0.01004
case_2023081923	train	202.0	891	0.9663	0.7207	0.6590	-0.2456	-0.3073	0.13868	0.00000	0.13868	0.05422	0.02672	0.00516
case_2023082019	train	343.2	1089	0.9725	1.1134	1.0422	+0.1410	+0.0698	0.11716	0.00044	0.11672	0.04657	0.01924	0.35482
case_2023082117	train	3.6	662	0.9547	1.3478	1.3478	+0.3931	+0.3931	0.07196	0.00086	0.07110	0.04164	0.00610	0.31246
case_2023082220	train	215.5	1089	0.9725	1.0010	0.9710	+0.0286	-0.0015	0.07051	0.00000	0.07051	0.05282	0.03335	0.00818
case_2023082315	train	232.8	625	0.9520	0.8902	0.8459	-0.0619	-0.1061	0.08084	0.00000	0.08084	0.04172	0.02620	0.00620
case_2023082418	train	233.6	845	0.9645	1.1344	1.1061	+0.1698	+0.1416	0.05726	0.00000	0.05726	0.04954	0.03406	0.01352
case_2023082522	train	264.5	1037	0.9711	0.8717	0.8068	-0.0994	-0.1642	0.14884	0.00012	0.14872	0.05277	0.01364	0.00257
case_2023082618	train	1.3	986	0.9696	1.1168	1.0589	+0.1472	+0.0893	0.10054	0.00089	0.09966	0.03984	0.01494	0.33016
case_2023082708	train	23.4	719	0.9583	0.9672	0.9436	+0.0089	-0.0147	0.11169	0.00000	0.11169	0.06953	0.02723	0.05410
case_2023083021	train	338.5	986	0.9696	1.6018	1.4903	+0.6322	+0.5207	0.09215	0.00000	0.09214	0.03012	0.01844	0.42395
case_2023083119	train	140.2	1144	0.9738	1.0493	1.0159	+0.0755	+0.0421	0.08891	0.00000	0.08891	0.10776	0.08319	0.02719
case_2023090121	train	197.8	1089	0.9725	1.1691	1.0373	+0.1966	+0.0648	0.16484	0.00026	0.16458	0.05517	0.02741	0.01332
case_2023090221	train	210.9	1089	0.9725	1.0744	0.9955	+0.1020	+0.0230	0.10268	0.00000	0.10268	0.05516	0.04070	0.01487
case_2023090319	train	218.1	868	0.9654	1.4102	1.3832	+0.4448	+0.4178	0.05059	0.00000	0.05059	0.03809	0.02279	0.02632
case_2023090515	train	162.4	681	0.9559	0.9328	0.8968	-0.0231	-0.0592	0.13312	0.00000	0.13312	0.09310	0.04874	0.02438
case_2023090621	train	276.1	700	0.9571	0.9455	0.8974	-0.0116	-0.0598	0.12168	0.00447	0.11721	0.05039	0.01418	0.01275
case_2023090712	train	300.7	1928	0.9844	1.3755	1.3287	+0.3911	+0.3442	0.07718	0.00000	0.07718	0.03450	0.01274	0.00330
case_2023090812	train	25.0	891	0.9663	1.0755	1.0274	+0.1092	+0.0610	0.08763	0.00000	0.08763	0.05097	0.02989	0.06905
case_2023090921	train	314.0	1116	0.9731	0.9479	0.9170	-0.0252	-0.0561	0.05901	0.00000	0.05901	0.03478	0.02171	0.02312
case_2023091115	train	346.2	1037	0.9711	1.1767	1.1263	+0.2056	+0.1552	0.07824	0.00002	0.07822	0.02977	0.01171	0.41229
case_2023091212	train	314.6	760	0.9605	1.0881	1.0814	+0.1276	+0.1209	0.05717	0.00000	0.05717	0.06339	0.03979	0.04891
case_2023091317	train	358.1	1320	0.9773	1.2412	1.1816	+0.2640	+0.2043	0.13636	0.00103	0.13533	0.06000	0.01500	0.40211
case_2023091419	train	325.7	1116	0.9731	0.8944	0.8709	-0.0787	-0.1022	0.08155	0.00000	0.08155	0.06364	0.03738	0.11330
case_2023091921	train	173.0	625	0.9520	0.8825	0.7985	-0.0695	-0.1535	0.14459	0.00000	0.14459	0.03749	0.01077	0.01578
case_2023092015	train	171.1	1481	0.9797	0.7870	0.7086	-0.1927	-0.2711	0.13701	0.00160	0.13541	0.03038	0.01002	0.01350
case_2023092119	train	116.9	1116	0.9731	0.7853	0.7256	-0.1878	-0.2475	0.11578	0.00000	0.11578	0.03665	0.01581	0.00010
case_2023092219	train	143.0	1116	0.9731	0.7653	0.7267	-0.2078	-0.2464	0.12439	0.00000	0.12439	0.09384	0.05957	0.00179
case_2023092416	train	142.7	662	0.9547	1.1279	1.1031	+0.1733	+0.1484	0.06610	0.00000	0.06610	0.04792	0.02659	0.03901
case_2023092516	train	122.7	1144	0.9738	1.0242	1.0274	+0.0504	+0.0537	0.04792	0.00000	0.04792	0.05722	0.03347	0.00747
case_2023092607	train	122.9	891	0.9663	0.7541	0.7165	-0.2123	-0.2498	0.11393	0.00000	0.11393	0.05173	0.01927	0.00000
case_2023092707	train	96.8	802	0.9626	1.0657	1.0451	+0.1032	+0.0826	0.08176	0.00000	0.08176	0.04697	0.01617	0.00000
case_2023092817	train	56.6	962	0.9688	1.1397	1.0969	+0.1709	+0.1281	0.07315	0.00000	0.07315	0.08859	0.07275	0.00004
case_2023092920	train	206.2	1063	0.9718	0.9263	0.8828	-0.0455	-0.0889	0.10663	0.00000	0.10663	0.05547	0.02575	0.00467
case_2023093017	train	225.2	643	0.9534	1.1865	1.1341	+0.2331	+0.1807	0.05788	0.00000	0.05788	0.03189	0.02508	0.02426
case_2023110121	train	223.1	914	0.9672	1.2804	1.2359	+0.3132	+0.2687	0.05087	0.00000	0.05087	0.01599	0.00779	0.00058
case_2023110216	train	222.4	739	0.9594	1.0926	1.0520	+0.1332	+0.0926	0.08824	0.00000	0.08824	0.06050	0.03590	0.01129
case_2023110317	train	205.8	739	0.9594	1.0745	1.0210	+0.1151	+0.0616	0.11750	0.00000	0.11750	0.06793	0.03477	0.01197
case_2023110421	train	290.1	1037	0.9711	0.9382	0.8805	-0.0329	-0.0906	0.11334	0.00000	0.11334	0.05372	0.02762	0.00059
case_2023110518	train	197.3	719	0.9583	0.9434	0.8932	-0.0149	-0.0651	0.11738	0.00000	0.11738	0.04685	0.01390	0.01807
case_2023110619	train	235.5	1089	0.9725	1.4916	1.4163	+0.5191	+0.4438	0.08122	0.00000	0.08122	0.03200	0.01634	0.00553
case_2023110717	train	325.6	1037	0.9711	1.0308	0.9990	+0.0597	+0.0280	0.08061	0.00000	0.08061	0.04838	0.02391	0.12305
case_2023110821	train	323.6	802	0.9626	0.9400	0.9448	-0.0225	-0.0178	0.05631	0.00000	0.05631	0.05233	0.02321	0.11894
case_2023110917	train	236.5	462	0.9351	1.3272	1.2896	+0.3921	+0.3545	0.08016	0.00000	0.08016	0.05273	0.02750	0.00167
case_2023111018	train	276.0	1116	0.9731	0.8406	0.7339	-0.1325	-0.2393	0.17859	0.00220	0.17639	0.03519	0.00597	-0.00023
case_2023111121	train	196.3	986	0.9696	0.9066	0.8169	-0.0630	-0.1526	0.12649	0.00000	0.12649	0.02052	0.00537	0.00172
case_2023111220	train	175.9	845	0.9645	0.6812	0.6096	-0.2833	-0.3549	0.22240	0.00278	0.21963	0.08838	0.02630	0.00318
case_2023111321	train	293.2	914	0.9672	0.8721	0.8150	-0.0951	-0.1522	0.10042	0.00000	0.10042	0.02852	0.01019	0.00036
case_2023111420	train	182.5	1011	0.9703	0.8144	0.7171	-0.1560	-0.2533	0.18208	0.00304	0.17904	0.04626	0.01152	0.00138
case_2023111520	train	23.8	802	0.9626	1.1853	1.0861	+0.2228	+0.1236	0.09647	0.00000	0.09647	0.01962	0.01283	0.16322
case_2023111715	train	325.8	845	0.9645	1.1258	1.0816	+0.1613	+0.1171	0.07494	0.00000	0.07494	0.05319	0.03599	0.14275
case_2023111821	train	266.8	891	0.9663	0.8615	0.7643	-0.1048	-0.2020	0.16253	0.00759	0.15494	0.03360	0.00596	0.00106
case_2023111918	train	31.3	802	0.9626	1.1113	1.1045	+0.1487	+0.1420	0.06211	0.00000	0.06211	0.10401	0.08036	0.10082
case_2023112019	train	75.4	986	0.9696	1.1705	1.0849	+0.2009	+0.1153	0.11828	0.00004	0.11824	0.04643	0.02322	-0.00004
case_2023112118	train	313.5	802	0.9626	1.0228	0.9895	+0.0602	+0.0269	0.06465	0.00000	0.06465	0.04917	0.03369	0.00593
case_2023112212	train	268.1	739	0.9594	0.7073	0.6923	-0.2521	-0.2672	0.12150	0.00504	0.11646	0.05581	0.00511	0.00022
case_2023112318	train	311.5	845	0.9645	0.9204	0.8886	-0.0441	-0.0760	0.07595	0.00000	0.07595	0.04994	0.02979	0.01806
case_2023112419	train	343.3	1063	0.9718	0.9970	0.9236	+0.0252	-0.0481	0.12630	0.00000	0.12630	0.03823	0.01035	0.26837
case_2023112520	train	198.8	845	0.9645	0.8995	0.8513	-0.0651	-0.1132	0.11988	0.00000	0.11988	0.05218	0.01841	0.00977
case_2023112611	train	226.4	625	0.9520	1.6098	1.6295	+0.6578	+0.6775	0.03997	0.00000	0.03997	0.05365	0.02939	0.00213
case_2023112721	train	265.8	448	0.9330	1.0078	0.8742	+0.0748	-0.0588	0.15463	0.00634	0.14829	0.01423	0.00157	0.00061
case_2023112819	train	244.4	760	0.9605	1.1407	1.0999	+0.1802	+0.1393	0.07119	0.00000	0.07119	0.03522	0.01753	0.01923
case_2023112919	train	249.5	739	0.9594	1.0542	0.9683	+0.0947	+0.0089	0.11978	0.00000	0.11978	0.05535	0.03600	0.00423
case_2023113019	train	241.2	760	0.9605	1.5852	1.5149	+0.6246	+0.5544	0.10319	0.00000	0.10319	0.06551	0.03698	0.00721
case_2023120116	train	13.8	739	0.9594	1.2603	1.1261	+0.3008	+0.1666	0.15279	0.00001	0.15278	0.03257	0.00702	0.19197
case_2023120216	train	80.7	781	0.9616	0.8814	0.8823	-0.0802	-0.0793	0.07244	0.00031	0.07212	0.11664	0.08627	-0.00019
case_2023120321	train	294.2	719	0.9583	0.8471	0.7969	-0.1112	-0.1614	0.09332	0.00000	0.09332	0.04126	0.02405	0.00026
case_2023120418	train	276.0	781	0.9616	0.8680	0.7652	-0.0935	-0.1963	0.16507	0.00189	0.16318	0.03593	0.01001	0.00211
case_2023120520	train	315.5	662	0.9547	1.2299	1.1905	+0.2752	+0.2359	0.06909	0.00000	0.06909	0.04083	0.02252	0.03390
case_2023120614	train	297.9	462	0.9351	1.0295	0.9673	+0.0944	+0.0322	0.08599	0.00000	0.08599	0.02398	0.01065	0.00063
case_2023120718	train	206.5	868	0.9654	1.6341	1.4823	+0.6687	+0.5169	0.10996	0.00000	0.10996	0.01899	0.00977	0.02692
case_2023120818	train	192.5	802	0.9626	0.8188	0.7676	-0.1438	-0.1949	0.14052	0.00005	0.14047	0.05491	0.01447	0.00583
case_2023120919	train	213.7	914	0.9672	1.0379	0.9700	+0.0707	+0.0028	0.08842	0.00000	0.08842	0.02094	0.00888	0.00056
case_2023121005	train	261.9	462	0.9351	0.8991	0.8135	-0.0360	-0.1216	0.14808	0.00103	0.14705	0.03331	0.00433	0.00009
case_2023121101	train	276.2	719	0.9583	1.2585	1.1676	+0.3002	+0.2093	0.13668	0.00406	0.13262	0.03979	0.00542	0.01086
case_2023121221	train	268.4	823	0.9636	1.1083	0.9845	+0.1447	+0.0209	0.14092	0.00706	0.13386	0.01940	0.00307	0.00106
case_2023121320	train	242.1	868	0.9654	1.1479	1.0870	+0.1825	+0.1215	0.11378	0.00000	0.11378	0.05194	0.02126	0.00196
case_2023121418	train	213.5	781	0.9616	1.2600	1.2240	+0.2984	+0.2624	0.07073	0.00000	0.07073	0.04894	0.02847	0.01459
case_2023121519	train	221.5	700	0.9571	1.3217	1.2872	+0.3646	+0.3300	0.04788	0.00000	0.04788	0.02460	0.01376	0.02527
case_2023121620	train	130.8	662	0.9547	0.6848	0.7175	-0.2699	-0.2372	0.07613	0.00000	0.07613	0.11319	0.06132	0.00228
case_2023121717	train	242.5	760	0.9605	1.0976	1.0562	+0.1371	+0.0957	0.09737	0.00000	0.09737	0.05483	0.02540	0.00168
case_2023121822	train	292.1	540	0.9444	1.0684	0.9741	+0.1240	+0.0297	0.11458	0.00000	0.11458	0.02588	0.01177	0.00033
case_2023121916	train	197.8	760	0.9605	0.8927	0.8403	-0.0679	-0.1202	0.10907	0.00000	0.10907	0.04559	0.01984	0.01432
case_2023122019	train	166.8	760	0.9605	0.9548	0.8926	-0.0057	-0.0679	0.12842	0.00009	0.12833	0.04863	0.01585	0.02787
case_2023122120	train	158.5	760	0.9605	0.7749	0.7507	-0.1856	-0.2098	0.10315	0.00000	0.10315	0.06145	0.02629	0.00239
case_2023122219	train	190.1	625	0.9520	0.5561	0.4878	-0.3959	-0.4642	0.17509	0.00023	0.17486	0.05472	0.02655	0.00011
case_2023122320	train	205.7	643	0.9534	1.2484	1.2416	+0.2951	+0.2883	0.09211	0.00000	0.09211	0.06312	0.02142	0.00906
case_2023122415	train	140.5	781	0.9616	0.7451	0.7316	-0.2165	-0.2299	0.08535	0.00000	0.08535	0.07159	0.04009	0.00137
case_2023122617	train	172.8	1144	0.9738	0.7868	0.7052	-0.1870	-0.2685	0.18110	0.00266	0.17844	0.05863	0.01687	0.00107
case_2023122720	train	47.4	739	0.9594	1.0668	1.0532	+0.1074	+0.0937	0.03149	0.00000	0.03149	0.06570	0.05731	0.00531
case_2023122816	train	324.2	662	0.9547	1.0736	1.0258	+0.1190	+0.0712	0.10398	0.00000	0.10398	0.07408	0.04582	0.03189
case_2023122920	train	331.5	781	0.9616	1.1166	1.0884	+0.1550	+0.1268	0.09217	0.00000	0.09217	0.06769	0.03584	0.15399
case_2023123021	train	246.6	802	0.9626	0.9259	0.8665	-0.0367	-0.0961	0.11321	0.00000	0.11321	0.04020	0.01478	0.00077
case_2023123106	train	265.2	868	0.9654	1.1160	0.9834	+0.1506	+0.0180	0.15335	0.00497	0.14838	0.02145	0.00191	-0.00004
case_2024020122	val	355.7	719	0.9583	0.9876	0.9292	+0.0293	-0.0291	0.15008	0.00257	0.14751	0.06268	0.01586	0.28598
