# per-record wind-aligned cone mask, bin/mask_cone.py, k=8 y_min=90 m
# asym = 1 - z_m/z_i with z_m = 30.0 m; removed_* are fractions of sum|f| over the raw raster
run_id	split	wdir_deg	zi_m	sigma_v	asym	integral_raw	integral_cone	err_raw	err_cone	removed_abs	removed_upwind	removed_near	negfrac_raw	negfrac_cone	kljun_removed	array_share
case_2022121710	train	241.7	662	0.6228	0.9547	0.9673	0.8878	+0.0126	-0.0668	0.15640	0.02364	0.00000	0.04801	0.00823	0.0000000	0.00040
case_2022121823	train	265.8	195	0.6592	0.8460	0.8826	0.8187	+0.0365	-0.0273	0.12645	0.00041	0.00493	0.03372	0.00482	0.0000000	-0.00122
case_2022121921	train	223.9	760	0.6283	0.9605	0.8722	0.8443	-0.0883	-0.1162	0.06047	0.00968	0.00000	0.01814	0.00352	0.0000000	0.00027
case_2022122020	train	286.1	781	0.7744	0.9616	0.7324	0.6742	-0.2292	-0.2874	0.14842	0.00754	0.00000	0.05485	0.01882	0.0000000	0.00332
case_2022122118	train	146.4	781	0.8166	0.9616	0.6649	0.6211	-0.2966	-0.3405	0.22474	0.06055	0.00000	0.12821	0.05206	0.0000000	0.00538
case_2022122220	train	257.4	739	0.7975	0.9594	1.2081	1.1081	+0.2487	+0.1487	0.12827	0.00464	0.00000	0.03154	0.00709	0.0000000	0.00488
case_2022122317	train	257.2	215	1.1186	0.8607	0.8454	0.7874	-0.0152	-0.0732	0.16154	0.00750	0.00073	0.06120	0.01257	0.0000000	0.00104
case_2022122519	train	258.3	760	0.8859	0.9605	1.2083	1.1171	+0.2478	+0.1566	0.17438	0.00364	0.00354	0.09902	0.05097	0.0000000	0.00420
case_2022122621	train	314.4	781	0.5836	0.9616	1.2446	1.1852	+0.2831	+0.2236	0.09439	0.04441	0.00000	0.03894	0.01521	0.0000000	0.01270
case_2022122719	train	175.0	802	0.9648	0.9626	1.0565	0.9655	+0.0939	+0.0029	0.15087	0.00099	0.00069	0.04710	0.01257	0.0000000	0.00651
case_2022122816	train	183.8	556	0.6419	0.9461	0.8458	0.7525	-0.1003	-0.1936	0.19358	0.00028	0.00697	0.05375	0.00768	0.0000000	0.00325
case_2022122919	train	179.9	781	0.6628	0.9616	0.7790	0.6631	-0.1826	-0.2985	0.19378	0.00068	0.00935	0.03115	0.00499	0.0000000	0.00173
case_2022123020	train	235.9	760	0.7061	0.9605	1.0849	1.0314	+0.1244	+0.0709	0.08843	0.01564	0.00000	0.03387	0.01386	0.0000000	0.00633
case_2022123106	train	281.3	700	0.4886	0.9571	0.7701	0.6988	-0.1871	-0.2583	0.14544	0.00304	0.00000	0.03460	0.00580	0.0000000	0.00010
case_2023010118	train	270.7	781	0.6267	0.9616	0.6832	0.6198	-0.2783	-0.3417	0.14327	0.00024	0.00662	0.03161	0.00401	0.0000000	0.00106
case_2023010221	train	145.9	823	0.5135	0.9636	0.5458	0.5551	-0.4178	-0.4085	0.23922	0.04549	0.00000	0.23091	0.14027	0.0000000	0.00047
case_2023010316	train	67.0	719	0.5331	0.9583	1.4197	1.3562	+0.4614	+0.3979	0.10540	0.00885	0.00000	0.08638	0.05832	0.0000000	0.00000
case_2023010418	train	207.8	781	0.6823	0.9616	0.8607	0.8073	-0.1009	-0.1543	0.11203	0.01447	0.00000	0.03766	0.01163	0.0000000	0.00670
case_2023010510	train	252.9	448	0.6673	0.9330	1.0540	0.9486	+0.1210	+0.0156	0.15242	0.01643	0.00000	0.03498	0.00624	0.0000000	0.00017
case_2023010619	train	279.4	643	0.7776	0.9534	0.8753	0.7849	-0.0781	-0.1684	0.14201	0.00245	0.00173	0.02961	0.00834	0.0000000	0.00033
case_2023010709	train	21.5	643	0.5031	0.9534	0.9007	0.8987	-0.0526	-0.0546	0.08647	0.00465	0.00000	0.05226	0.01097	0.0000000	0.09350
case_2023010817	train	239.8	781	0.7075	0.9616	1.0785	1.0429	+0.1169	+0.0813	0.09019	0.01726	0.00000	0.07080	0.04382	0.0000000	0.00888
case_2023010903	train	256.8	643	0.5513	0.9534	0.9581	0.9098	+0.0048	-0.0436	0.13000	0.00844	0.00001	0.04505	0.00346	0.0000000	0.00010
case_2023011021	train	232.9	760	0.5683	0.9605	1.2910	1.2707	+0.3305	+0.3102	0.06299	0.00553	0.00000	0.03653	0.01316	0.0000000	0.00278
case_2023011119	train	181.1	823	0.7646	0.9636	0.7110	0.6680	-0.2525	-0.2955	0.15410	0.00002	0.00262	0.06933	0.02167	0.0000000	0.00984
case_2023011210	train	319.7	739	0.5000	0.9594	1.1942	1.1810	+0.2348	+0.2216	0.09750	0.02064	0.00000	0.07430	0.03351	0.0000000	0.02194
case_2023011317	train	339.7	1037	0.9570	0.9711	1.2672	1.1491	+0.2961	+0.1780	0.11747	0.01539	0.00000	0.02307	0.00995	0.0000000	0.24430
case_2023011410	train	296.3	700	0.4846	0.9571	0.7502	0.7406	-0.2070	-0.2165	0.11636	0.02342	0.00000	0.07360	0.02360	0.0000000	0.00003
case_2023011516	train	143.5	781	0.8028	0.9616	1.4861	1.2782	+0.5245	+0.3167	0.17885	0.05133	0.00000	0.03666	0.01467	0.0000000	0.01049
case_2023011616	train	165.7	700	0.6002	0.9571	0.8619	0.7967	-0.0952	-0.1604	0.19302	0.00850	0.00000	0.07224	0.01001	0.0000000	0.00050
case_2023011711	train	243.9	719	0.5788	0.9583	0.8247	0.7540	-0.1336	-0.2043	0.16623	0.03064	0.00000	0.05239	0.00919	0.0000000	0.00020
case_2023011819	train	58.5	986	0.7359	0.9696	1.1771	1.1243	+0.2075	+0.1547	0.09434	0.01766	0.00000	0.06090	0.03691	0.0000000	0.00019
case_2023011919	train	310.1	700	0.5433	0.9571	1.2938	1.2582	+0.3367	+0.3011	0.08815	0.02064	0.00000	0.03685	0.00606	0.0000000	0.01391
case_2023012020	train	286.2	845	0.9421	0.9645	0.7714	0.7064	-0.1931	-0.2581	0.13839	0.00761	0.00000	0.04486	0.01624	0.0000000	0.00040
case_2023012111	train	259.8	845	0.5578	0.9645	0.9496	0.8888	-0.0149	-0.0758	0.10750	0.00324	0.00013	0.02683	0.00383	0.0000000	0.00031
case_2023012219	train	281.6	719	0.7054	0.9583	0.8629	0.7948	-0.0954	-0.1635	0.13853	0.00306	0.00014	0.04453	0.01301	0.0000000	0.00140
case_2023012316	train	241.3	781	0.7407	0.9616	1.0099	0.9351	+0.0483	-0.0265	0.11911	0.02201	0.00000	0.03799	0.01438	0.0000000	0.00354
case_2023012419	train	228.0	739	0.7415	0.9594	1.3634	1.3121	+0.4040	+0.3527	0.07646	0.01384	0.00000	0.04280	0.02356	0.0000000	0.01637
case_2023012507	train	136.7	700	0.4778	0.9571	0.7199	0.7411	-0.2372	-0.2161	0.06819	0.03247	0.00000	0.06443	0.01883	0.0000000	0.00018
case_2023012618	train	311.7	802	0.6214	0.9626	1.1091	1.0506	+0.1465	+0.0881	0.10607	0.03450	0.00000	0.03771	0.01012	0.0000000	0.01304
case_2023012709	train	186.7	681	0.7843	0.9559	0.7053	0.6378	-0.2507	-0.3181	0.18553	0.00082	0.00409	0.07498	0.02806	0.0000000	0.00391
case_2023012820	train	313.8	802	0.7280	0.9626	0.9764	0.9506	+0.0138	-0.0120	0.07635	0.03012	0.00000	0.05125	0.02698	0.0000000	0.02890
case_2023012919	train	305.6	760	0.7012	0.9605	0.9347	0.8937	-0.0259	-0.0668	0.09089	0.01287	0.00000	0.03705	0.01309	0.0000000	0.01048
case_2023013022	train	282.8	508	0.7864	0.9409	0.6884	0.6300	-0.2525	-0.3109	0.17168	0.00707	0.00028	0.06819	0.02290	0.0000000	0.00009
case_2023013120	train	253.1	739	0.8233	0.9594	0.9503	0.8681	-0.0091	-0.0914	0.13928	0.01049	0.00000	0.05114	0.02365	0.0000000	0.00614
case_2023020119	train	206.3	760	0.7667	0.9605	0.6442	0.5959	-0.3163	-0.3646	0.14541	0.02191	0.00000	0.05184	0.01489	0.0000000	0.00174
case_2023020216	train	259.5	700	0.7368	0.9571	0.9386	0.9268	-0.0186	-0.0303	0.14827	0.00419	0.00186	0.07914	0.01207	0.0000000	0.00005
case_2023020319	train	333.9	781	0.7215	0.9616	1.8714	1.7569	+0.9098	+0.7953	0.08905	0.00765	0.00000	0.02118	0.00654	0.0000000	0.34304
case_2023020416	train	204.9	556	0.7343	0.9461	0.7771	0.7199	-0.1690	-0.2261	0.11679	0.01711	0.00000	0.03208	0.00916	0.0000000	0.00155
case_2023020517	train	266.3	681	0.6082	0.9559	0.9917	0.9184	+0.0358	-0.0376	0.13410	0.00023	0.00423	0.03369	0.00132	0.0000000	0.00220
case_2023020618	train	128.7	781	0.5844	0.9616	0.9233	0.8421	-0.0382	-0.1194	0.12206	0.01843	0.00000	0.02775	0.00940	0.0000000	0.00001
case_2023020717	train	261.6	760	0.7580	0.9605	0.8963	0.8058	-0.0642	-0.1547	0.17566	0.00304	0.00304	0.05076	0.01004	0.0000000	0.00109
case_2023020819	train	180.5	823	0.9596	0.9636	1.1853	1.1129	+0.2218	+0.1494	0.11817	0.00003	0.00272	0.04297	0.01338	0.0000000	0.03924
case_2023020917	train	334.8	379	0.7014	0.9208	1.0619	0.9966	+0.1411	+0.0758	0.14326	0.02756	0.00000	0.05668	0.01436	0.0000000	0.14490
case_2023021017	train	286.1	781	0.8188	0.9616	0.8449	0.7756	-0.1166	-0.1859	0.13870	0.01027	0.00000	0.04980	0.02017	0.0000000	0.00117
case_2023021220	train	229.6	781	0.6159	0.9616	1.7368	1.6713	+0.7753	+0.7097	0.06634	0.01157	0.00000	0.02125	0.00658	0.0000000	0.01281
case_2023021321	train	284.0	823	0.7627	0.9636	0.8461	0.7524	-0.1174	-0.2111	0.15126	0.00637	0.00002	0.02956	0.00710	0.0000000	0.00296
case_2023021419	train	156.2	823	0.7650	0.9636	0.8619	0.8061	-0.1016	-0.1575	0.19516	0.03452	0.00000	0.07982	0.01175	0.0000000	0.00476
case_2023021516	train	228.7	781	0.8597	0.9616	1.2591	1.2011	+0.2975	+0.2395	0.06903	0.01270	0.00000	0.01803	0.00615	0.0000000	0.00235
case_2023021608	train	313.5	986	0.6605	0.9696	1.2736	1.2018	+0.3040	+0.2322	0.08328	0.02174	0.00000	0.02495	0.01101	0.0000000	0.02923
case_2023021720	train	270.8	760	0.7577	0.9605	0.7615	0.7097	-0.1990	-0.2508	0.13033	0.00009	0.00483	0.04457	0.01194	0.0000000	0.00280
case_2023021821	train	186.8	739	0.7306	0.9594	1.0437	0.9656	+0.0843	+0.0062	0.13570	0.00048	0.00061	0.04695	0.01504	0.0000000	0.01330
case_2023021922	train	249.3	392	0.5902	0.9234	0.8097	0.7050	-0.1138	-0.2184	0.18045	0.02717	0.00000	0.03322	0.00406	0.0000000	0.00014
case_2023022021	train	190.6	1200	0.9184	0.9750	0.7362	0.6530	-0.2388	-0.3220	0.18590	0.00335	0.00031	0.05776	0.01817	0.0000000	0.00040
case_2023022116	train	275.0	760	0.9728	0.9605	0.7376	0.6987	-0.2229	-0.2618	0.13323	0.00016	0.00343	0.07244	0.03274	0.0000000	0.00567
case_2023022214	train	40.7	781	0.8190	0.9616	1.2785	1.2169	+0.3169	+0.2553	0.08796	0.02052	0.00000	0.07989	0.06156	0.0000000	0.01100
case_2023022321	train	232.8	462	0.7705	0.9351	1.4632	1.3860	+0.5281	+0.4509	0.07784	0.00750	0.00000	0.01676	0.00363	0.0000000	0.00076
case_2023022422	train	226.0	590	0.7781	0.9492	1.1614	1.1140	+0.2123	+0.1649	0.08112	0.01644	0.00000	0.03258	0.01208	0.0000000	0.00264
case_2023022519	train	221.9	739	0.8453	0.9594	1.4141	1.3446	+0.4546	+0.3852	0.07932	0.01650	0.00000	0.03230	0.01695	0.0000000	0.01316
case_2023022714	train	86.5	845	0.7070	0.9645	0.9050	0.8548	-0.0596	-0.1097	0.13873	0.00028	0.00532	0.08678	0.04680	0.0000000	-0.00007
case_2023022818	train	299.4	823	0.8686	0.9636	0.9258	0.9289	-0.0378	-0.0346	0.10642	0.01865	0.00000	0.07254	0.02002	0.0000000	0.02655
case_2023030117	train	222.8	760	0.7922	0.9605	0.7860	0.7531	-0.1745	-0.2074	0.08364	0.01837	0.00000	0.04120	0.02027	0.0000000	0.00673
case_2023030207	train	280.0	643	0.5727	0.9534	0.9297	0.8067	-0.0237	-0.1466	0.18401	0.00600	0.00003	0.03596	0.00654	0.0000000	-0.00001
case_2023030305	train	139.0	662	0.4464	0.9547	0.7692	0.8132	-0.1855	-0.1415	0.07085	0.02176	0.00000	0.08515	0.02798	0.0000000	0.00159
case_2023030420	train	238.5	845	0.9252	0.9645	1.2246	1.1640	+0.2601	+0.1995	0.08367	0.01404	0.00000	0.02522	0.00750	0.0000000	0.00471
case_2023030521	train	135.6	1259	0.9166	0.9762	0.5886	0.5600	-0.3875	-0.4162	0.15405	0.05630	0.00000	0.09833	0.04830	0.0000000	0.00033
case_2023030615	train	22.1	760	0.6118	0.9605	1.1930	1.1346	+0.2325	+0.1741	0.10536	0.01195	0.00000	0.04657	0.01797	0.0000000	0.08691
case_2023030708	train	3.2	462	0.7280	0.9351	0.7673	0.7166	-0.1678	-0.2185	0.18176	0.00044	0.01010	0.06914	0.00823	0.0000000	0.25749
case_2023030820	train	132.0	1229	1.3481	0.9756	0.6434	0.6381	-0.3322	-0.3375	0.17437	0.07530	0.00000	0.16475	0.09730	0.0000000	0.00133
case_2023030916	train	61.9	739	0.7743	0.9594	1.1870	1.1361	+0.2276	+0.1766	0.07968	0.01009	0.00000	0.07779	0.06092	0.0000000	0.00411
case_2023031015	train	336.6	392	0.5677	0.9234	1.3063	1.2498	+0.3829	+0.3263	0.10794	0.01647	0.00000	0.03690	0.00334	0.0000000	0.19274
case_2023031119	train	149.5	891	0.9225	0.9663	0.7862	0.7064	-0.1802	-0.2599	0.20855	0.04831	0.00000	0.08908	0.03347	0.0000000	0.00419
case_2023031220	train	207.6	1172	1.0011	0.9744	1.1105	1.0482	+0.1361	+0.0738	0.12682	0.01522	0.00000	0.05132	0.01500	0.0000000	0.00250
case_2023031317	train	324.0	1011	0.8345	0.9703	1.1013	1.0482	+0.1310	+0.0778	0.10561	0.01774	0.00000	0.04008	0.01058	0.0000000	0.05381
case_2023031421	train	217.6	353	0.7142	0.9149	1.0744	1.0281	+0.1595	+0.1131	0.09637	0.01191	0.00000	0.03889	0.01172	0.0000000	0.00033
case_2023031517	train	191.5	760	0.9132	0.9605	1.0603	0.9662	+0.0998	+0.0056	0.12240	0.00268	0.00057	0.02989	0.01191	0.0000000	0.02436
case_2023031618	train	194.2	868	0.7813	0.9654	0.7934	0.7071	-0.1720	-0.2583	0.15340	0.00630	0.00000	0.04797	0.02416	0.0000000	0.00844
case_2023031717	train	270.9	781	1.1781	0.9616	1.1538	1.0760	+0.1922	+0.1145	0.11589	0.00007	0.00234	0.03885	0.01355	0.0000000	0.02448
case_2023031808	train	262.6	226	0.6630	0.8671	0.9756	0.8788	+0.1085	+0.0117	0.17106	0.00096	0.00428	0.04428	0.00479	0.0000000	0.00082
case_2023031919	train	243.9	1011	1.1864	0.9703	1.1192	0.9919	+0.1489	+0.0216	0.13002	0.02210	0.00000	0.01528	0.00619	0.0000000	0.00618
case_2023032015	train	211.8	643	0.8919	0.9534	1.8016	1.6891	+0.8483	+0.7358	0.10035	0.01726	0.00000	0.03574	0.01618	0.0000000	0.01574
case_2023032114	train	230.7	739	0.6078	0.9594	0.9648	0.9289	+0.0053	-0.0305	0.07745	0.01316	0.00000	0.03540	0.01513	0.0000000	0.00250
case_2023032219	train	213.6	760	0.7449	0.9605	0.8157	0.7615	-0.1448	-0.1990	0.11414	0.01892	0.00000	0.04588	0.02140	0.0000000	0.00258
case_2023032316	train	326.8	823	0.7540	0.9636	1.2790	1.2548	+0.3155	+0.2913	0.06693	0.00948	0.00000	0.04667	0.02335	0.0000000	0.14192
case_2023032422	train	68.7	986	0.8360	0.9696	1.1539	1.0567	+0.1843	+0.0872	0.11772	0.01271	0.00000	0.03048	0.01263	0.0000000	0.00010
case_2023032519	train	276.8	556	0.8035	0.9461	0.8665	0.7867	-0.0796	-0.1594	0.16270	0.00169	0.00475	0.04650	0.00825	0.0000000	0.00055
case_2023032620	train	4.6	781	0.6685	0.9616	1.1595	1.1178	+0.1980	+0.1562	0.07848	0.00021	0.00017	0.02861	0.00688	0.0000000	0.36400
case_2023032721	train	322.2	1351	1.0316	0.9778	0.8479	0.8323	-0.1298	-0.1455	0.10099	0.01874	0.00000	0.08333	0.04509	0.0000000	0.10424
case_2023032819	train	253.0	1229	1.4422	0.9756	0.9520	0.8507	-0.0236	-0.1249	0.14768	0.00858	0.00095	0.03281	0.01016	0.0000000	0.00399
case_2023032916	train	293.7	962	1.2568	0.9688	0.9914	0.9607	+0.0226	-0.0082	0.12035	0.01442	0.00003	0.06946	0.02574	0.0000000	0.01213
case_2023033020	train	175.4	802	0.8219	0.9626	0.6187	0.5857	-0.3438	-0.3769	0.11999	0.00025	0.00074	0.04413	0.00963	0.0000000	0.00887
case_2023033123	train	135.0	914	0.6182	0.9672	1.0565	0.9746	+0.0894	+0.0074	0.10887	0.02253	0.00000	0.03181	0.01537	0.0000000	0.00048
case_2023040113	train	263.1	643	0.6141	0.9534	1.0080	0.9064	+0.0546	-0.0469	0.14102	0.00069	0.00081	0.02658	0.00436	0.0000000	0.00011
case_2023040218	train	172.3	986	0.7812	0.9696	0.7339	0.6199	-0.2357	-0.3496	0.19754	0.00245	0.00052	0.02835	0.00354	0.0000000	0.00014
case_2023040320	train	276.4	781	0.8348	0.9616	0.9895	0.9108	+0.0280	-0.0508	0.11858	0.00055	0.00265	0.02740	0.00650	0.0000000	0.00992
case_2023040416	train	60.3	891	0.6368	0.9663	1.2137	1.1068	+0.2474	+0.1405	0.11972	0.01657	0.00000	0.04775	0.03151	0.0000000	0.00001
case_2023040522	train	220.6	492	0.9533	0.9391	1.6637	1.5925	+0.7246	+0.6535	0.06793	0.01428	0.00000	0.01889	0.00590	0.0000000	0.00335
case_2023040620	train	250.6	1229	1.5562	0.9756	1.0723	1.0091	+0.0967	+0.0335	0.12066	0.01350	0.00000	0.05221	0.02075	0.0000000	0.00785
case_2023040919	train	189.8	1063	1.3602	0.9718	1.0659	1.0137	+0.0941	+0.0419	0.08920	0.00115	0.00077	0.02976	0.00896	0.0000000	0.03468
case_2023041219	train	230.1	1144	1.5506	0.9738	1.1178	1.0750	+0.1440	+0.1012	0.07173	0.02063	0.00000	0.03836	0.02173	0.0000000	0.01187
case_2023041523	train	187.3	1037	0.7805	0.9711	0.5956	0.5605	-0.3755	-0.4106	0.18478	0.00097	0.00273	0.10106	0.03948	0.0000000	0.00306
case_2023041619	train	239.2	739	0.8303	0.9594	1.3688	1.2865	+0.4094	+0.3270	0.11643	0.02072	0.00000	0.06203	0.03413	0.0000000	0.01516
case_2023041718	train	271.1	508	0.8704	0.9409	1.0180	0.9222	+0.0771	-0.0187	0.16303	0.00075	0.00819	0.04203	0.00432	0.0000000	0.00026
case_2023041821	train	291.7	1011	1.1059	0.9703	1.2411	1.1500	+0.2708	+0.1796	0.10873	0.01414	0.00000	0.03000	0.01138	0.0000000	0.01150
case_2023041919	train	115.0	1089	0.7043	0.9725	0.7693	0.6951	-0.2031	-0.2773	0.12722	0.01443	0.00000	0.01971	0.00276	0.0000000	0.00000
case_2023042001	train	90.0	914	0.4462	0.9672	1.0084	1.0204	+0.0412	+0.0533	0.08366	0.00002	0.00139	0.06329	0.01771	0.0000000	-0.00045
case_2023042106	train	227.4	405	0.6335	0.9260	0.9896	0.9605	+0.0636	+0.0345	0.06753	0.01234	0.00000	0.02682	0.00744	0.0000000	0.00021
case_2023042212	train	281.0	226	0.7577	0.8671	1.0896	0.9480	+0.2225	+0.0809	0.17938	0.00357	0.00010	0.04280	0.01524	0.0000000	0.00074
case_2023042313	train	271.7	868	0.8125	0.9654	0.8460	0.7692	-0.1194	-0.1963	0.14514	0.00101	0.00603	0.03313	0.00349	0.0000000	0.00299
case_2023042516	train	30.7	1289	1.1892	0.9767	1.0317	0.9866	+0.0550	+0.0099	0.11547	0.02886	0.00000	0.06114	0.02553	0.0000000	0.03831
case_2023042714	train	173.4	868	0.8992	0.9654	0.9393	0.8453	-0.0262	-0.1202	0.13660	0.00087	0.00140	0.03398	0.01428	0.0000000	0.02122
case_2023043014	train	273.2	1320	1.0177	0.9773	1.0369	0.9619	+0.0596	-0.0154	0.15184	0.00040	0.00530	0.05219	0.01021	0.0000000	0.00187
case_2023050114	train	286.9	379	1.0057	0.9208	0.7704	0.6920	-0.1503	-0.2287	0.17137	0.01231	0.00000	0.05260	0.01501	0.0000000	0.00008
case_2023050216	train	287.5	891	1.2215	0.9663	0.9881	0.9104	+0.0217	-0.0559	0.12811	0.00774	0.00005	0.04355	0.01762	0.0000000	0.00399
case_2023050318	train	322.9	1415	1.4944	0.9788	1.0680	1.0260	+0.0892	+0.0473	0.08588	0.01882	0.00000	0.05091	0.02801	0.0000000	0.17658
case_2023050514	train	175.9	823	1.0275	0.9636	1.0297	0.9533	+0.0662	-0.0103	0.13207	0.00015	0.00135	0.04711	0.01692	0.0000000	0.02430
case_2023050615	train	150.4	700	0.7015	0.9571	0.7949	0.7256	-0.1622	-0.2316	0.19205	0.04795	0.00000	0.06821	0.01220	0.0000000	0.00667
case_2023050716	train	304.1	1351	1.0986	0.9778	1.1629	1.1386	+0.1851	+0.1608	0.08929	0.01395	0.00000	0.04996	0.01618	0.0000000	0.05073
case_2023050820	train	24.9	802	0.7743	0.9626	1.1625	1.1196	+0.1999	+0.1570	0.11289	0.01638	0.00000	0.05456	0.01641	0.0000000	0.29157
case_2023050919	train	34.3	1011	1.0409	0.9703	1.0658	1.0041	+0.0954	+0.0337	0.07989	0.01831	0.00000	0.03218	0.02099	0.0000000	0.07272
case_2023051316	train	44.7	739	0.9552	0.9594	1.1024	1.0729	+0.1430	+0.1135	0.06248	0.01100	0.00000	0.07480	0.05860	0.0000000	0.01418
case_2023051414	train	46.7	823	0.8174	0.9636	1.7976	1.7673	+0.8340	+0.8037	0.05308	0.00988	0.00000	0.05283	0.03573	0.0000000	0.01280
case_2023051520	train	349.8	1200	1.5612	0.9750	1.1681	1.0893	+0.1931	+0.1143	0.11115	0.00202	0.00010	0.04643	0.02414	0.0000000	0.31227
case_2023051723	train	65.9	1116	0.8929	0.9731	1.0705	1.0130	+0.0974	+0.0399	0.12471	0.01690	0.00000	0.06144	0.02588	0.0000000	0.00005
case_2023051814	train	183.7	625	1.0198	0.9520	1.0414	0.9911	+0.0894	+0.0391	0.13512	0.00010	0.00171	0.07066	0.02758	0.0000000	0.04060
case_2023051919	train	268.2	1089	1.5053	0.9725	1.0022	0.9342	+0.0298	-0.0383	0.12306	0.00001	0.00095	0.03551	0.00630	0.0000000	0.00259
case_2023052421	train	42.6	1289	1.2677	0.9767	1.1522	1.1567	+0.1755	+0.1800	0.07295	0.02247	0.00000	0.14670	0.11741	0.0000000	0.05158
case_2023052515	train	56.4	802	0.9878	0.9626	1.0981	1.1040	+0.1355	+0.1414	0.05831	0.01037	0.00000	0.12256	0.09703	0.0000000	0.05186
case_2023052617	train	89.4	1116	1.4895	0.9731	0.8895	0.8399	-0.0836	-0.1332	0.10518	0.00001	0.00133	0.07825	0.05497	0.0000000	-0.00034
case_2023060121	train	215.7	681	1.0418	0.9559	0.8413	0.8133	-0.1146	-0.1426	0.08518	0.01614	0.00000	0.06861	0.04415	0.0000000	0.04949
case_2023060423	train	43.8	1089	1.0236	0.9725	0.9707	0.9101	-0.0017	-0.0624	0.08565	0.01503	0.00000	0.04576	0.03424	0.0000000	0.00320
case_2023060617	train	291.3	739	1.1416	0.9594	1.5561	1.4983	+0.5967	+0.5389	0.08822	0.00820	0.00000	0.03674	0.01080	0.0000000	0.09013
case_2023061108	train	338.0	681	0.5656	0.9559	1.0409	0.9917	+0.0850	+0.0357	0.10179	0.00931	0.00000	0.03622	0.00810	0.0000000	0.18695
case_2023061317	train	308.2	937	1.1582	0.9680	1.3685	1.2789	+0.4005	+0.3109	0.10333	0.02696	0.00000	0.05384	0.03501	0.0000000	0.03436
case_2023061520	train	291.7	1116	1.5163	0.9731	1.1378	1.0644	+0.1646	+0.0913	0.11812	0.01387	0.00000	0.04577	0.01814	0.0000000	0.01914
case_2023061621	train	62.2	891	1.2487	0.9663	1.6565	1.6034	+0.6902	+0.6371	0.05828	0.00669	0.00012	0.03781	0.02492	0.0000000	0.03296
case_2023061700	train	49.3	1116	0.7342	0.9731	1.1189	1.0864	+0.1458	+0.1132	0.08511	0.00959	0.00000	0.05577	0.02857	0.0000000	0.00024
case_2023062100	train	75.8	1063	0.8461	0.9718	0.9815	0.9229	+0.0098	-0.0489	0.13615	0.00731	0.00000	0.05548	0.01616	0.0000000	0.00000
case_2023062511	train	153.0	719	0.5664	0.9583	0.8754	0.7904	-0.0829	-0.1679	0.20783	0.04150	0.00000	0.07898	0.02017	0.0000000	0.00595
case_2023062619	train	314.4	1116	1.0341	0.9731	0.9254	0.8995	-0.0478	-0.0737	0.09530	0.03793	0.00000	0.04725	0.01357	0.0000000	0.01311
case_2023062717	train	334.4	962	1.2582	0.9688	1.0798	1.0587	+0.1110	+0.0899	0.07685	0.01264	0.00000	0.05356	0.02582	0.0000000	0.38410
case_2023062913	train	268.1	643	0.8771	0.9534	0.9821	0.9133	+0.0287	-0.0401	0.12187	0.00003	0.00231	0.03266	0.00510	0.0000000	0.00666
case_2023080221	train	220.0	1089	1.1989	0.9725	1.2992	1.2298	+0.3267	+0.2573	0.10232	0.02915	0.00000	0.04415	0.01931	0.0000000	0.00768
case_2023080318	train	342.3	1011	1.0821	0.9703	1.2551	1.2124	+0.2847	+0.2421	0.08611	0.00698	0.00000	0.03680	0.01036	0.0000000	0.32854
case_2023080417	train	81.1	1089	1.3935	0.9725	1.6050	1.5113	+0.6325	+0.5389	0.10676	0.00090	0.00152	0.05477	0.03065	0.0000000	0.00251
case_2023080518	train	109.6	1116	1.2734	0.9731	0.9835	0.9676	+0.0104	-0.0055	0.11295	0.00926	0.00000	0.10342	0.06017	0.0000000	0.00043
case_2023080617	train	41.5	1116	1.2919	0.9731	1.5761	1.5246	+0.6030	+0.5515	0.06248	0.01773	0.00001	0.03787	0.02317	0.0000000	0.01182
case_2023080716	train	2.9	937	1.2715	0.9680	1.5610	1.4815	+0.5930	+0.5135	0.08149	0.00003	0.00125	0.02245	0.00658	0.0000000	0.42586
case_2023081116	train	213.0	845	1.2322	0.9645	1.1446	1.0390	+0.1801	+0.0745	0.11545	0.02245	0.00000	0.02371	0.01121	0.0000000	0.01970
case_2023081204	train	261.1	607	0.7163	0.9506	0.8447	0.7687	-0.1059	-0.1819	0.17799	0.00205	0.00402	0.06922	0.02310	0.0000000	0.00139
case_2023081321	train	283.2	625	0.6457	0.9520	0.9495	0.8634	-0.0025	-0.0886	0.12716	0.00430	0.00000	0.02804	0.00834	0.0000000	0.00321
case_2023081400	train	151.0	823	0.6291	0.9636	0.7821	0.7337	-0.1814	-0.2299	0.16933	0.01248	0.00000	0.07792	0.02337	0.0000000	0.00517
case_2023081506	train	329.7	823	0.5806	0.9636	1.1619	1.1017	+0.1983	+0.1381	0.13556	0.02039	0.00000	0.05904	0.01632	0.0000000	0.06519
case_2023081621	train	208.3	1063	1.2365	0.9718	1.0851	1.0308	+0.1133	+0.0590	0.11679	0.01609	0.00000	0.05510	0.02147	0.0000000	0.01058
case_2023081710	train	215.8	462	0.6216	0.9351	1.0758	1.0060	+0.1407	+0.0709	0.10049	0.02136	0.00000	0.02591	0.00714	0.0000000	0.00106
case_2023081816	train	285.8	962	1.1039	0.9688	0.8816	0.8401	-0.0872	-0.1287	0.11357	0.00590	0.00005	0.05954	0.02651	0.0000000	0.01004
